user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,x,y,z,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.74115777,0.28868666,0.76113147,1464152514003145938
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.7339672,0.3587278,0.77604514,1464152514008599896
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.71292824,0.4428837,0.788562,1464152514013697604
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.68150294,0.52464277,0.79255676,1464152514019124375
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.6372945,0.5904228,0.7861652,1464152514023227395
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.5792375,0.63409865,0.77125144,1464152514028663542
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.509729,0.66525763,0.7462177,1464152514033312813
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.43436158,0.6873619,0.7102651,1464152514038807917
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.3536678,0.7052051,0.66658926,1464152514042999323
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.2660498,0.71505874,0.62344605,1464152514049027501
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.18242654,0.7054714,0.582167,1464152514052503438
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.096939065,0.6745787,0.54408383,1464152514057983490
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.01784318,0.63037026,0.5073322,1464152514063153333
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,0.01784318,0.63037026,0.5073322,1464152514068728386
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.056991648,0.58909124,0.4673848,1464152514072840104
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.13582122,0.55739963,0.43196473,1464152514078363542
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.21917816,0.5187838,0.38775626,1464152514082564896
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.29028457,0.48309743,0.32863408,1464152514088053699
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.35606465,0.42850262,0.26711506,1464152514092246615
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.39894155,0.36911413,0.19441076,1464152514097978959
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.406931,0.32650355,0.12010857,1464152514101894479
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.40426785,0.30013826,0.05139901,1464152514107405261
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.4135889,0.29933932,-0.0026631611,1464152514111615885
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.44900897,0.32037827,-0.039414786,1464152514118104011
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.5153217,0.3536678,-0.050600063,1464152514122295208
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.6098639,0.37364152,-0.043409526,1464152514127819844
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.732103,0.36671728,-0.033023197,1464152514132005521
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-0.88044107,0.32969934,-0.023435818,1464152514137570469
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-1.0511497,0.24900557,-0.03195793,1464152514141694583
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-1.2394352,0.12783173,-0.06524745,1464152514147838646
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-1.4351776,-0.012516857,-0.12010857,1464152514151925521
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-1.6247946,-0.1419465,-0.19121496,1464152514157432812
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-1.8013622,-0.24980451,-0.28043085,1464152514161666980
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-1.9606192,-0.34115094,-0.37896782,1464152514167173281
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.1054952,-0.41918156,-0.479369,1464152514171689844
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.2429142,-0.48389637,-0.58056915,1464152514178934166
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.3755398,-0.5563344,-0.6897587,1464152514185089375
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.4993768,-0.6247776,-0.808802,1464152514187250000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.6189528,-0.6788398,-0.9331717,1464152514191368229
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.7377295,-0.7235809,-1.0468886,1464152514197258593
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.8413267,-0.76059884,-1.1448929,1464152514200705573
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.912433,-0.7909589,-1.2343752,1464152514207130728
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.9483857,-0.80533993,-1.3169332,1464152514211396198
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.9561088,-0.81439465,-1.3901701,1464152514217202395
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464152514000000000,1464152515000000000,MPU6500 Gyroscope Sensor,-2.9499836,-0.84368944,-1.4535533,1464152514220733542
