user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,bssid,ssid,frequency,level,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:46:10,pcc-byod,5500,-80.0,1464152567379845563
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0d:f1:d4,pcc-delivery,5260,-73.0,1464152567379511730
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0d:f1:d3,PCC Free Range Wifi,5260,-73.0,1464152567380292605
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:46:13,PCC Free Range Wifi,5500,-79.0,1464152567380154865
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:41:02,pcc-corp,2412,-43.0,1464152567379403678
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:46:01,pcc-dev,2437,-77.0,1464152567379400480
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:41:12,pcc-corp,5660,-55.0,1464152567379693886
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:41:11,pcc-dev,5660,-55.0,1464152567379474376
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:41:10,pcc-byod,5660,-55.0,1464152567380269074
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:46:02,pcc-corp,2437,-77.0,1464152567379564959
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152567000000000,1464152577000000000,ac:a3:1e:0e:46:00,pcc-byod,2437,-76.0,1464152567379341147
