user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,pressure,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152375000000000,1464152376000000000,Barometer Sensor,1011.791,1464152375270684635
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152375000000000,1464152376000000000,Barometer Sensor,1011.4375,1464152375448582240
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152375000000000,1464152376000000000,Barometer Sensor,1011.23804,1464152375627337239
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152375000000000,1464152376000000000,Barometer Sensor,1011.1067,1464152375804748229
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152375000000000,1464152376000000000,Barometer Sensor,1011.355,1464152375982321511
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152376000000000,1464152377000000000,Barometer Sensor,1011.4846,1464152376338350625
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152376000000000,1464152377000000000,Barometer Sensor,1011.34033,1464152376516578280
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152376000000000,1464152377000000000,Barometer Sensor,1011.55005,1464152376693838230
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152376000000000,1464152377000000000,Barometer Sensor,1011.6372,1464152376872391562
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152377000000000,1464152378000000000,Barometer Sensor,1012.3186,1464152377049653854
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152377000000000,1464152378000000000,Barometer Sensor,1013.22314,1464152377227843958
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152377000000000,1464152378000000000,Barometer Sensor,1015.0901,1464152377406679010
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464152377000000000,1464152378000000000,Barometer Sensor,1014.94995,1464152377584147657
