user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,bssid,ssid,frequency,level,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152187000000000,1464152197000000000,74:85:2a:a3:80:58,HOME-A6EB-2.4,2437,-84.0,1464152195707100610
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152187000000000,1464152197000000000,74:85:2a:a3:80:5a,xfinitywifi,2437,-85.0,1464152195706993870
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152187000000000,1464152197000000000,54:be:f7:e5:60:10,HOME-2141-5,5765,-88.0,1464152195707662310
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,74:85:2a:a3:80:58,HOME-A6EB-2.4,2437,-72.0,1464152200829925394
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,00:24:7b:ae:5b:ec,myqwest6795,2437,-73.0,1464152200829520091
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,74:85:2a:a3:80:59,,2437,-80.0,1464152200829449862
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,ce:35:40:47:5d:6a,,2412,-86.0,1464152200830342414
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,04:bf:6d:a8:24:27,CenturyLink3943,2462,-86.0,1464152200830304216
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,50:6a:03:c0:28:ed,Tan&Allaina,2427,-86.0,1464152200830206935
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,e8:fc:af:c1:2f:41,ngHub_319451N30ADA0,2462,-88.0,1464152200830162956
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,46:32:c8:d4:36:59,,2462,-90.0,1464152200830097883
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,c4:3d:c7:84:0e:14,khuynh2kl7dy,2427,-91.0,1464152200829994789
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,44:32:c8:d4:36:58,HopeandZion,2462,-91.0,1464152200829949196
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,c0:3f:0e:66:ff:fa,flexlove,2462,-91.0,1464152200829864279
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464152197000000000,1464152207000000000,84:1b:5e:02:82:00,AfricaTown_EXT,2422,-89.0,1464152200829766467
