user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,pressure,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151549000000000,1464151550000000000,Barometer Sensor,1007.928,1464151549182871875
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151549000000000,1464151550000000000,Barometer Sensor,1007.8296,1464151549361915781
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151549000000000,1464151550000000000,Barometer Sensor,1007.6753,1464151549539134063
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151549000000000,1464151550000000000,Barometer Sensor,1007.94116,1464151549716973124
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151549000000000,1464151550000000000,Barometer Sensor,1007.5845,1464151549894937500
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151550000000000,1464151551000000000,Barometer Sensor,1007.88306,1464151550251685573
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151550000000000,1464151551000000000,Barometer Sensor,1007.68066,1464151550429587553
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151550000000000,1464151551000000000,Barometer Sensor,1007.8296,1464151550606995990
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151550000000000,1464151551000000000,Barometer Sensor,1007.83545,1464151550784516094
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151550000000000,1464151551000000000,Barometer Sensor,1007.82056,1464151550962873595
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151551000000000,1464151552000000000,Barometer Sensor,1007.72437,1464151551317650000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151551000000000,1464151552000000000,Barometer Sensor,1007.8386,1464151551497973907
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151551000000000,1464151552000000000,Barometer Sensor,1007.79004,1464151551673818437
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151551000000000,1464151552000000000,Barometer Sensor,1007.86304,1464151551854055157
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151552000000000,1464151553000000000,Barometer Sensor,1007.7451,1464151552208355937
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151552000000000,1464151553000000000,Barometer Sensor,1007.6658,1464151552388238177
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151552000000000,1464151553000000000,Barometer Sensor,1007.7781,1464151552563807240
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151552000000000,1464151553000000000,Barometer Sensor,1007.70874,1464151552743740365
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151552000000000,1464151553000000000,Barometer Sensor,1007.7146,1464151552919965677
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151553000000000,1464151554000000000,Barometer Sensor,1007.72314,1464151553276931301
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151553000000000,1464151554000000000,Barometer Sensor,1007.7383,1464151553453359844
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151553000000000,1464151554000000000,Barometer Sensor,1007.75977,1464151553630936094
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151553000000000,1464151554000000000,Barometer Sensor,1007.8179,1464151553809475417
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151553000000000,1464151554000000000,Barometer Sensor,1007.7527,1464151553986728854
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151554000000000,1464151555000000000,Barometer Sensor,1007.7102,1464151554345018281
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151554000000000,1464151555000000000,Barometer Sensor,1007.688,1464151554520957396
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151554000000000,1464151555000000000,Barometer Sensor,1007.6968,1464151554699338386
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151554000000000,1464151555000000000,Barometer Sensor,1007.7976,1464151554877958594
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151555000000000,1464151556000000000,Barometer Sensor,1007.6421,1464151555232828907
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151555000000000,1464151556000000000,Barometer Sensor,1007.7727,1464151555410685834
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151555000000000,1464151556000000000,Barometer Sensor,1007.53516,1464151555588498281
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151555000000000,1464151556000000000,Barometer Sensor,1007.5737,1464151555766792238
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151555000000000,1464151556000000000,Barometer Sensor,1007.6123,1464151555944418437
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151556000000000,1464151557000000000,Barometer Sensor,1007.66504,1464151556299946407
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151556000000000,1464151557000000000,Barometer Sensor,1007.57446,1464151556478347292
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151556000000000,1464151557000000000,Barometer Sensor,1007.6008,1464151556655836198
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151556000000000,1464151557000000000,Barometer Sensor,1007.5354,1464151556835002709
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151557000000000,1464151558000000000,Barometer Sensor,1007.5376,1464151557011855626
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151557000000000,1464151558000000000,Barometer Sensor,1007.4746,1464151557190509740
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151557000000000,1464151558000000000,Barometer Sensor,1007.5239,1464151557368203542
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151557000000000,1464151558000000000,Barometer Sensor,1007.50415,1464151557547340260
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151557000000000,1464151558000000000,Barometer Sensor,1007.4636,1464151557724277500
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151557000000000,1464151558000000000,Barometer Sensor,1007.6062,1464151557900369114
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151558000000000,1464151559000000000,Barometer Sensor,1007.54175,1464151558256815207
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151558000000000,1464151559000000000,Barometer Sensor,1007.44385,1464151558436283229
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151558000000000,1464151559000000000,Barometer Sensor,1007.4983,1464151558612926823
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151558000000000,1464151559000000000,Barometer Sensor,1007.51807,1464151558792093645
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151558000000000,1464151559000000000,Barometer Sensor,1007.6179,1464151558969852396
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151559000000000,1464151560000000000,Barometer Sensor,1007.1953,1464151559325406927
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151559000000000,1464151560000000000,Barometer Sensor,1007.45874,1464151559502487083
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151559000000000,1464151560000000000,Barometer Sensor,1007.50244,1464151559680625834
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151559000000000,1464151560000000000,Barometer Sensor,1007.4009,1464151559858872396
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151560000000000,1464151561000000000,Barometer Sensor,1007.40015,1464151560214559167
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151560000000000,1464151561000000000,Barometer Sensor,1007.4524,1464151560392087917
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151560000000000,1464151561000000000,Barometer Sensor,1007.42505,1464151560570135313
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151560000000000,1464151561000000000,Barometer Sensor,1007.48706,1464151560747742448
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151560000000000,1464151561000000000,Barometer Sensor,1007.1704,1464151560926099219
