user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,lux,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151911000000000,1464151912000000000,TMG399X RGB Sensor,0.0,1464151911253139010
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151911000000000,1464151912000000000,TMG399X RGB Sensor,0.0,1464151911432502396
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151911000000000,1464151912000000000,TMG399X RGB Sensor,0.0,1464151911610122239
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151911000000000,1464151912000000000,TMG399X RGB Sensor,0.0,1464151911787366614
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151911000000000,1464151912000000000,TMG399X RGB Sensor,0.0,1464151911966152969
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151912000000000,1464151913000000000,TMG399X RGB Sensor,0.0,1464151912322159115
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151912000000000,1464151913000000000,TMG399X RGB Sensor,0.0,1464151912500129844
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151912000000000,1464151913000000000,TMG399X RGB Sensor,0.0,1464151912676583489
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151912000000000,1464151913000000000,TMG399X RGB Sensor,0.0,1464151912855370521
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151913000000000,1464151914000000000,TMG399X RGB Sensor,0.0,1464151913211401041
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151913000000000,1464151914000000000,TMG399X RGB Sensor,0.0,1464151913391075885
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151913000000000,1464151914000000000,TMG399X RGB Sensor,0.0,1464151913566786094
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151913000000000,1464151914000000000,TMG399X RGB Sensor,0.0,1464151913746169531
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151913000000000,1464151914000000000,TMG399X RGB Sensor,0.0,1464151913921653385
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151914000000000,1464151915000000000,TMG399X RGB Sensor,0.0,1464151914278267448
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151914000000000,1464151915000000000,TMG399X RGB Sensor,0.0,1464151914456179010
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151914000000000,1464151915000000000,TMG399X RGB Sensor,0.0,1464151914635094062
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151914000000000,1464151915000000000,TMG399X RGB Sensor,0.0,1464151914812116562
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151914000000000,1464151915000000000,TMG399X RGB Sensor,0.0,1464151914990924219
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151915000000000,1464151916000000000,TMG399X RGB Sensor,0.0,1464151915346638125
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151915000000000,1464151916000000000,TMG399X RGB Sensor,0.0,1464151915524135000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151915000000000,1464151916000000000,TMG399X RGB Sensor,0.0,1464151915702275729
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151915000000000,1464151916000000000,TMG399X RGB Sensor,0.0,1464151915879381771
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151916000000000,1464151917000000000,TMG399X RGB Sensor,0.0,1464151916235388490
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151916000000000,1464151917000000000,TMG399X RGB Sensor,0.0,1464151916414814947
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151916000000000,1464151917000000000,TMG399X RGB Sensor,0.0,1464151916592253177
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151916000000000,1464151917000000000,TMG399X RGB Sensor,0.0,1464151916768727292
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151916000000000,1464151917000000000,TMG399X RGB Sensor,0.0,1464151916946537812
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151917000000000,1464151918000000000,TMG399X RGB Sensor,0.0,1464151917124796458
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151917000000000,1464151918000000000,TMG399X RGB Sensor,0.0,1464151917302787239
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151917000000000,1464151918000000000,TMG399X RGB Sensor,0.0,1464151917481804687
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151917000000000,1464151918000000000,TMG399X RGB Sensor,0.0,1464151917660737032
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151917000000000,1464151918000000000,TMG399X RGB Sensor,0.0,1464151917838378802
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151918000000000,1464151919000000000,TMG399X RGB Sensor,0.0,1464151918191799740
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151918000000000,1464151919000000000,TMG399X RGB Sensor,0.0,1464151918371205677
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151918000000000,1464151919000000000,TMG399X RGB Sensor,0.0,1464151918550710938
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151918000000000,1464151919000000000,TMG399X RGB Sensor,0.0,1464151918726432500
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151918000000000,1464151919000000000,TMG399X RGB Sensor,0.0,1464151918904026355
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151919000000000,1464151920000000000,TMG399X RGB Sensor,0.0,1464151919260214375
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151919000000000,1464151920000000000,TMG399X RGB Sensor,0.0,1464151919439565365
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151919000000000,1464151920000000000,TMG399X RGB Sensor,0.0,1464151919616012135
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464151919000000000,1464151920000000000,TMG399X RGB Sensor,0.0,1464151919794136302
