user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,pressure,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151790000000000,1464151791000000000,Barometer Sensor,1009.9463,1464151790266677604
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151790000000000,1464151791000000000,Barometer Sensor,1009.9072,1464151790443443229
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151790000000000,1464151791000000000,Barometer Sensor,1009.824,1464151790622100261
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151790000000000,1464151791000000000,Barometer Sensor,1009.85254,1464151790799406980
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151790000000000,1464151791000000000,Barometer Sensor,1009.8994,1464151790978417396
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151791000000000,1464151792000000000,Barometer Sensor,1009.7097,1464151791333928698
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151791000000000,1464151792000000000,Barometer Sensor,1009.6018,1464151791511563334
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151791000000000,1464151792000000000,Barometer Sensor,1009.5747,1464151791689946042
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151791000000000,1464151792000000000,Barometer Sensor,1009.7175,1464151791867311718
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151792000000000,1464151793000000000,Barometer Sensor,1009.7744,1464151792223699687
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151792000000000,1464151793000000000,Barometer Sensor,1009.8679,1464151792400950313
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151792000000000,1464151793000000000,Barometer Sensor,1009.63306,1464151792579353282
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151792000000000,1464151793000000000,Barometer Sensor,1009.7656,1464151792757367708
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151792000000000,1464151793000000000,Barometer Sensor,1009.9148,1464151792934466354
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151793000000000,1464151794000000000,Barometer Sensor,1009.81396,1464151793290430677
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151793000000000,1464151794000000000,Barometer Sensor,1009.7449,1464151793469853907
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151793000000000,1464151794000000000,Barometer Sensor,1009.7788,1464151793646560624
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151793000000000,1464151794000000000,Barometer Sensor,1009.79297,1464151793824274062
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151794000000000,1464151795000000000,Barometer Sensor,1009.8425,1464151794179933438
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151794000000000,1464151795000000000,Barometer Sensor,1009.6802,1464151794357680105
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151794000000000,1464151795000000000,Barometer Sensor,1009.88257,1464151794535813593
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151794000000000,1464151795000000000,Barometer Sensor,1009.94116,1464151794713895573
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151794000000000,1464151795000000000,Barometer Sensor,1009.9658,1464151794891714375
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151795000000000,1464151796000000000,Barometer Sensor,1009.80225,1464151795247482292
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151795000000000,1464151796000000000,Barometer Sensor,1009.87476,1464151795428104271
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151795000000000,1464151796000000000,Barometer Sensor,1009.8281,1464151795603708907
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151795000000000,1464151796000000000,Barometer Sensor,1009.80054,1464151795783896823
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151795000000000,1464151796000000000,Barometer Sensor,1009.7656,1464151795959165781
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151796000000000,1464151797000000000,Barometer Sensor,1009.7634,1464151796315483593
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151796000000000,1464151797000000000,Barometer Sensor,1009.667,1464151796492837604
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151796000000000,1464151797000000000,Barometer Sensor,1009.80176,1464151796671683854
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151796000000000,1464151797000000000,Barometer Sensor,1009.7737,1464151796851180261
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151797000000000,1464151798000000000,Barometer Sensor,1009.77124,1464151797026444999
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151797000000000,1464151798000000000,Barometer Sensor,1009.77026,1464151797205232917
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151797000000000,1464151798000000000,Barometer Sensor,1009.7146,1464151797383157864
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151797000000000,1464151798000000000,Barometer Sensor,1009.7505,1464151797560636511
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151797000000000,1464151798000000000,Barometer Sensor,1009.6826,1464151797738952448
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151797000000000,1464151798000000000,Barometer Sensor,1009.73047,1464151797916948854
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151798000000000,1464151799000000000,Barometer Sensor,1009.80835,1464151798272480833
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151798000000000,1464151799000000000,Barometer Sensor,1009.7024,1464151798451561927
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151798000000000,1464151799000000000,Barometer Sensor,1009.69946,1464151798628815625
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151798000000000,1464151799000000000,Barometer Sensor,1009.7866,1464151798806014375
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151798000000000,1464151799000000000,Barometer Sensor,1009.72754,1464151798985985260
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151799000000000,1464151800000000000,Barometer Sensor,1009.7727,1464151799340621354
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151799000000000,1464151800000000000,Barometer Sensor,1009.7422,1464151799518149219
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151799000000000,1464151800000000000,Barometer Sensor,1009.64404,1464151799697943438
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151799000000000,1464151800000000000,Barometer Sensor,1009.74,1464151799875872031
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151800000000000,1464151801000000000,Barometer Sensor,1009.583,1464151800229727864
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151800000000000,1464151801000000000,Barometer Sensor,1009.57935,1464151800407341667
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151800000000000,1464151801000000000,Barometer Sensor,1009.5989,1464151800585156718
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151800000000000,1464151801000000000,Barometer Sensor,1009.64795,1464151800763755209
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151800000000000,1464151801000000000,Barometer Sensor,1009.67725,1464151800941438697
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151801000000000,1464151802000000000,Barometer Sensor,1009.62573,1464151801297482395
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151801000000000,1464151802000000000,Barometer Sensor,1009.5642,1464151801475849844
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151801000000000,1464151802000000000,Barometer Sensor,1009.54395,1464151801653295834
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151801000000000,1464151802000000000,Barometer Sensor,1009.5425,1464151801832064947
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151802000000000,1464151803000000000,Barometer Sensor,1009.4885,1464151802187110312
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151802000000000,1464151803000000000,Barometer Sensor,1009.5034,1464151802364614948
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151802000000000,1464151803000000000,Barometer Sensor,1009.56714,1464151802543011667
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151802000000000,1464151803000000000,Barometer Sensor,1009.58496,1464151802720270261
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151802000000000,1464151803000000000,Barometer Sensor,1009.4468,1464151802900081875
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151803000000000,1464151804000000000,Barometer Sensor,1009.5564,1464151803254292865
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151803000000000,1464151804000000000,Barometer Sensor,1009.2571,1464151803431778750
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151803000000000,1464151804000000000,Barometer Sensor,1009.2717,1464151803610384635
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151803000000000,1464151804000000000,Barometer Sensor,1009.37964,1464151803789249584
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,pressure,1464151803000000000,1464151804000000000,Barometer Sensor,1009.48486,1464151803965786979
