user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,lux,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136930000000000,1464136931000000000,TMG399X RGB Sensor,2287.0,1464136930389419271
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136930000000000,1464136931000000000,TMG399X RGB Sensor,1855.0,1464136930567781198
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136930000000000,1464136931000000000,TMG399X RGB Sensor,1102.0,1464136930745787240
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136930000000000,1464136931000000000,TMG399X RGB Sensor,797.0,1464136930924004636
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136931000000000,1464136932000000000,TMG399X RGB Sensor,505.0,1464136931278782656
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136931000000000,1464136932000000000,TMG399X RGB Sensor,176.0,1464136931456366615
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136931000000000,1464136932000000000,TMG399X RGB Sensor,168.0,1464136931635338385
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136931000000000,1464136932000000000,TMG399X RGB Sensor,162.0,1464136931813247396
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136931000000000,1464136932000000000,TMG399X RGB Sensor,169.0,1464136931991519166
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136932000000000,1464136933000000000,TMG399X RGB Sensor,151.0,1464136932346689427
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136932000000000,1464136933000000000,TMG399X RGB Sensor,82.0,1464136932524937448
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136932000000000,1464136933000000000,TMG399X RGB Sensor,120.0,1464136932703065677
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136932000000000,1464136933000000000,TMG399X RGB Sensor,164.0,1464136932880999270
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136933000000000,1464136934000000000,TMG399X RGB Sensor,327.0,1464136933057143594
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136933000000000,1464136934000000000,TMG399X RGB Sensor,502.0,1464136933236295573
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136933000000000,1464136934000000000,TMG399X RGB Sensor,718.0,1464136933414343021
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136933000000000,1464136934000000000,TMG399X RGB Sensor,751.0,1464136933591649895
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136933000000000,1464136934000000000,TMG399X RGB Sensor,770.0,1464136933769471770
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136933000000000,1464136934000000000,TMG399X RGB Sensor,312.0,1464136933946903282
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136934000000000,1464136935000000000,TMG399X RGB Sensor,0.0,1464136934303587136
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136934000000000,1464136935000000000,TMG399X RGB Sensor,0.0,1464136934481716562
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136934000000000,1464136935000000000,TMG399X RGB Sensor,0.0,1464136934659203750
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136934000000000,1464136935000000000,TMG399X RGB Sensor,0.0,1464136934836592032
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136935000000000,1464136936000000000,TMG399X RGB Sensor,0.0,1464136935192970677
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136935000000000,1464136936000000000,TMG399X RGB Sensor,0.0,1464136935371518697
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136935000000000,1464136936000000000,TMG399X RGB Sensor,0.0,1464136935548971458
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136935000000000,1464136936000000000,TMG399X RGB Sensor,0.0,1464136935728199948
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136935000000000,1464136936000000000,TMG399X RGB Sensor,0.0,1464136935905800312
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136936000000000,1464136937000000000,TMG399X RGB Sensor,0.0,1464136936261762291
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136936000000000,1464136937000000000,TMG399X RGB Sensor,0.0,1464136936438296094
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136936000000000,1464136937000000000,TMG399X RGB Sensor,0.0,1464136936616161979
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464136936000000000,1464136937000000000,TMG399X RGB Sensor,0.0,1464136936792736095
