user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,x,y,z,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.22,5.4,24.24,1464135423006155105
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.22,5.34,24.3,1464135423015907136
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.16,5.34,24.36,1464135423025680834
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.16,5.28,24.3,1464135423035925521
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.1,5.22,24.3,1464135423045221772
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.1,5.22,24.3,1464135423056458073
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.04,5.16,24.24,1464135423066070365
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-2.04,5.16,24.24,1464135423075587917
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.98,5.16,24.24,1464135423085369480
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.98,5.1,24.18,1464135423095141928
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.98,5.1,24.18,1464135423104929792
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.92,5.04,24.12,1464135423114724481
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.92,5.04,24.12,1464135423124929375
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.92,5.04,24.12,1464135423134541928
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.86,4.98,24.06,1464135423144449012
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.86,4.98,24.06,1464135423154319532
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.86,4.98,24.06,1464135423164039427
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.8,4.92,24.0,1464135423174198646
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.74,4.92,24.0,1464135423184264688
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.74,4.98,24.0,1464135423193645520
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,magnetometer,1464135423000000000,1464135424000000000,AK09911C Magnetic field Sensor,-1.68,4.98,24.0,1464135423203517187
