user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,lux,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135664000000000,1464135665000000000,TMG399X RGB Sensor,0.0,1464135664245023177
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135664000000000,1464135665000000000,TMG399X RGB Sensor,0.0,1464135664422656979
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135664000000000,1464135665000000000,TMG399X RGB Sensor,0.0,1464135664599658022
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135664000000000,1464135665000000000,TMG399X RGB Sensor,0.0,1464135664777695781
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135664000000000,1464135665000000000,TMG399X RGB Sensor,0.0,1464135664955755990
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135665000000000,1464135666000000000,TMG399X RGB Sensor,0.0,1464135665310836250
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135665000000000,1464135666000000000,TMG399X RGB Sensor,0.0,1464135665489814792
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135665000000000,1464135666000000000,TMG399X RGB Sensor,0.0,1464135665666695001
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135665000000000,1464135666000000000,TMG399X RGB Sensor,0.0,1464135665845492917
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135666000000000,1464135667000000000,TMG399X RGB Sensor,0.0,1464135666201253698
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135666000000000,1464135667000000000,TMG399X RGB Sensor,0.0,1464135666379505052
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135666000000000,1464135667000000000,TMG399X RGB Sensor,0.0,1464135666557403750
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135666000000000,1464135667000000000,TMG399X RGB Sensor,0.0,1464135666735897552
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135666000000000,1464135667000000000,TMG399X RGB Sensor,0.0,1464135666913589114
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135667000000000,1464135668000000000,TMG399X RGB Sensor,0.0,1464135667274501042
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135667000000000,1464135668000000000,TMG399X RGB Sensor,0.0,1464135667446217761
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135667000000000,1464135668000000000,TMG399X RGB Sensor,0.0,1464135667624704219
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135667000000000,1464135668000000000,TMG399X RGB Sensor,0.0,1464135667802388021
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135667000000000,1464135668000000000,TMG399X RGB Sensor,0.0,1464135667979833437
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,light,1464135668000000000,1464135669000000000,TMG399X RGB Sensor,0.0,1464135668335633490
