user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,bssid,ssid,frequency,level,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135463000000000,1464135473000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-59.0,1464135465024568795
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135463000000000,1464135473000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-82.0,1464135465024467045
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135463000000000,1464135473000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-60.0,1464135468390805318
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135463000000000,1464135473000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-72.0,1464135468390721693
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135463000000000,1464135473000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-64.0,1464135471759530434
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135463000000000,1464135473000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-79.0,1464135471760219725
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135473000000000,1464135483000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-82.0,1464135475193538580
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135473000000000,1464135483000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-73.0,1464135478583271197
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135473000000000,1464135483000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-82.0,1464135475193539728
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135483000000000,1464135493000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-74.0,1464135489995881493
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135493000000000,1464135503000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-83.0,1464135496419422684
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135493000000000,1464135503000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-84.0,1464135496420337194
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135493000000000,1464135503000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-83.0,1464135499924465632
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135493000000000,1464135503000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-84.0,1464135499924369986
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135503000000000,1464135513000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-91.0,1464135503378847800
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135503000000000,1464135513000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-86.0,1464135506826337582
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135503000000000,1464135513000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-90.0,1464135506826246311
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135503000000000,1464135513000000000,10:bd:18:6b:8c:60,Tunnel WIFI,2437,-87.0,1464135510259732106
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135503000000000,1464135513000000000,10:bd:18:6a:df:00,Tunnel WIFI,2462,-93.0,1464135510259647085
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135533000000000,1464135543000000000,88:75:56:98:cc:00,Tunnel WIFI,2462,-90.0,1464135533641715176
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135533000000000,1464135543000000000,88:75:56:98:cc:00,Tunnel WIFI,2462,-90.0,1464135533641083876
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135563000000000,1464135573000000000,88:75:56:98:cc:00,Tunnel WIFI,2462,-90.0,1464135566750142575
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135563000000000,1464135573000000000,88:75:56:98:cc:00,Tunnel WIFI,2462,-90.0,1464135566750594034
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464135573000000000,1464135583000000000,88:75:56:98:cc:00,Tunnel WIFI,2462,-89.0,1464135581633041582
