user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,bssid,ssid,frequency,level,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,d2:90:4a:d7:4b:01,Middleton Guest,2437,-83.0,1464137513488834420
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,d0:03:4b:d7:4a:90,Middleton,2437,-87.0,1464137513488664785
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,e6:89:2c:dc:03:30,xfinitywifi,2437,-83.0,1464137513489521607
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,02:2d:5d:20:ce:1f,HPJ610a.0201BA,2437,-91.0,1464137513489434420
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,84:00:2d:7f:74:20,5500-35th-5,5785,-84.0,1464137513489497232
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,90:72:40:19:73:32,DEATHSTAR,2462,-86.0,1464137513489348680
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,cc:03:fa:42:ec:58,Shoritzki,2462,-87.0,1464137513489290712
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,84:00:2d:7f:74:18,5500-35th-2.4,2462,-87.0,1464137513489241951
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,c8:e0:eb:44:dc:71,KarenNet,2462,-89.0,1464137513489182826
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,ce:03:fa:42:ec:5a,xfinitywifi,2462,-86.0,1464137513489081805
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,e4:f4:c6:17:c4:8e,peter-rabbit,2442,-87.0,1464137513489518109
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,d2:90:4a:d7:4b:01,Middleton Guest,2437,-83.0,1464137516945193630
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,30:91:8f:84:4b:c9,CenturyLink5467,2447,-92.0,1464137516945025297
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,e8:89:2c:dc:03:30,Gateway To The Stars,2437,-72.0,1464137516944724963
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,e2:89:2c:dc:03:30,,2437,-77.0,1464137516944542401
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,00:24:7b:08:48:d8,myqwest2935,2437,-79.0,1464137516945318797
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,d0:03:4b:d7:4a:90,Middleton,2437,-83.0,1464137516945144734
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,e6:89:2c:dc:03:30,xfinitywifi,2437,-74.0,1464137516944936901
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,02:2d:5d:20:ce:1f,HPJ610a.0201BA,2437,-92.0,1464137516944780911
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,84:00:2d:7f:74:20,5500-35th-5,5785,-78.0,1464137516944639067
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,90:72:40:19:73:32,DEATHSTAR,2462,-86.0,1464137513489459099
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,cc:03:fa:42:ec:58,Shoritzki,2462,-87.0,1464137513489280505
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464137513000000000,1464137523000000000,84:00:2d:7f:74:18,5500-35th-2.4,2462,-78.0,1464137516945028286
