user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,event_type,data,number,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138201181000000,1464138201181000000,CellLocationChanged,[37137;107807247;0],null,1464138201181000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138202863000000,1464138202863000000,DataActivity,DATA_ACTIVITY_OUT,null,1464138202863000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138203873000000,1464138203873000000,DataActivity,DATA_ACTIVITY_NONE,null,1464138203873000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138209897000000,1464138209897000000,DataActivity,DATA_ACTIVITY_INOUT,null,1464138209897000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138210900000000,1464138210900000000,DataActivity,DATA_ACTIVITY_NONE,null,1464138210900000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138220949000000,1464138220949000000,DataActivity,DATA_ACTIVITY_INOUT,null,1464138220949000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138221955000000,1464138221955000000,DataActivity,DATA_ACTIVITY_OUT,null,1464138221955000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138226023000000,1464138226023000000,DataActivity,DATA_ACTIVITY_NONE,null,1464138226023000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138229064000000,1464138229064000000,DataActivity,DATA_ACTIVITY_OUT,null,1464138229064000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138230070000000,1464138230070000000,DataActivity,DATA_ACTIVITY_NONE,null,1464138230070000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138235231000000,1464138235231000000,CellLocationChanged,[37137;107809295;0],null,1464138235231000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138236105000000,1464138236105000000,DataActivity,DATA_ACTIVITY_OUT,null,1464138236105000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138237115000000,1464138237115000000,DataActivity,DATA_ACTIVITY_NONE,null,1464138237115000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138240151000000,1464138240151000000,DataActivity,DATA_ACTIVITY_INOUT,null,1464138240151000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138241166000000,1464138241166000000,DataActivity,DATA_ACTIVITY_NONE,null,1464138241166000000
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,phonestate,1464138243639000000,1464138243639000000,CellLocationChanged,[37137;107807247;0],null,1464138243639000000
