user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,bssid,ssid,frequency,level,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,70:10:5c:b9:cb:3f,fanTM,5785,-88.0,1464136650060457206
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,08:cc:68:90:6b:70,fanTM,2462,-86.0,1464136650060328028
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,70:10:5c:b8:02:9f,fanTM,5805,-87.0,1464136650060265591
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,70:10:5c:83:5b:b0,fanTM,2462,-90.0,1464136650059948456
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,02:18:4a:a8:88:10,connector719,2462,-87.0,1464136650059863403
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,08:cc:68:90:6b:7f,fanTM,5745,-87.0,1464136650060758403
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,0c:27:24:87:51:21,ICA-Staff,2462,-87.0,1464136650060648372
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,0c:27:24:87:51:20,ICA-Guest,2462,-85.0,1464136650060485518
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,ac:a3:1e:83:a8:c1,eduroam,2462,-92.0,1464136650060387060
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,0c:27:24:87:51:2f,ICA-Guest,5805,-88.0,1464136650060318456
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,0c:27:24:87:51:2e,ICA-Staff,5805,-88.0,1464136650060200279
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136643000000000,1464136653000000000,70:10:5c:b8:02:90,fanTM,2412,-86.0,1464136650060063351
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,70:10:5c:83:5b:bf,fanTM,5765,-87.0,1464136661467776814
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,ac:a3:1e:83:a8:c1,eduroam,2462,-81.0,1464136661467669303
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,0c:27:24:87:51:2f,ICA-Guest,5805,-87.0,1464136661467714585
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,0c:27:24:87:51:2e,ICA-Staff,5805,-84.0,1464136661467625814
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,d8:c7:c8:29:d7:d9,eduroam,5745,-89.0,1464136661467532887
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,ac:a3:1e:83:a8:d1,eduroam,5805,-83.0,1464136661467542064
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,ac:a3:1e:83:a8:d0,University of Washington,5805,-83.0,1464136661467478647
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,ac:a3:1e:83:a8:c0,University of Washington,2462,-80.0,1464136661467344085
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,d8:c7:c8:29:d7:d8,University of Washington,5745,-91.0,1464136661467315678
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136653000000000,1464136663000000000,70:10:5c:b9:cb:3f,fanTM,5785,-80.0,1464136661468112253
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,70:10:5c:83:5b:bf,fanTM,5765,-86.0,1464136666435936410
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,ac:a3:1e:83:a8:c1,eduroam,2462,-79.0,1464136666435839930
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,0c:27:24:87:51:2e,ICA-Staff,5805,-87.0,1464136666435781233
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,ac:a3:1e:83:a8:d1,eduroam,5805,-86.0,1464136666435725191
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,ac:a3:1e:83:a8:d0,University of Washington,5805,-87.0,1464136666435662920
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,ac:a3:1e:83:a8:c0,University of Washington,2462,-79.0,1464136666435558764
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,70:10:5c:b8:02:9f,fanTM,5805,-83.0,1464136666435505483
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,08:cc:68:90:6b:7f,fanTM,5745,-85.0,1464136666435425014
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,88:f0:31:b2:a3:c1,ICA-Staff,2437,-91.0,1464136666435346753
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,70:10:5c:b9:cb:3f,fanTM,5785,-84.0,1464136669923954756
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,wlan,1464136663000000000,1464136673000000000,70:10:5c:83:5b:bf,fanTM,5765,-84.0,1464136669923877193
