user_id,sw_name,sw_version,device_id,device_type,timezone,type,start,end,sensor_name,x,y,z,timestamps
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.009054748,-0.15393071,0.10972224,1464136872008956198
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.017576864,-0.13741912,0.10945592,1464136872015495781
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.023435818,-0.12703279,0.1073254,1464136872019666093
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.025566347,-0.11664646,0.1041296,1464136872025176041
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.023435818,-0.11105382,0.101999074,1464136872029901510
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.018642128,-0.1025317,0.09827065,1464136872034876563
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.012516857,-0.09054748,0.09161274,1464136872039505469
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,-0.0029294773,-0.075101145,0.08735169,1464136872045072813
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,0.006657903,-0.068176925,0.08282431,1464136872049154739
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,0.0127831735,-0.06524745,0.07962852,1464136872054973229
0,crowdsignals.algosnap.com,1.0(1),352622063881655,smartphone,-8,gyroscope,1464136872000000000,1464136873000000000,MPU6500 Gyroscope Sensor,0.015446335,-0.066312715,0.07829694,1464136872058863698
